bad_posture,2023-03-30 17:30:43.361316
bad_posture,2023-03-30 17:30:43.459287
bad_posture,2023-03-30 17:57:34.774395
bad_posture,2023-03-30 17:57:35.021206
bad_posture,2023-03-30 17:57:35.134734
bad_posture,2023-03-30 17:57:35.237728
bad_posture,2023-03-30 17:57:35.327610
bad_posture,2023-03-30 17:57:35.425677
bad_posture,2023-03-30 17:57:35.518100
bad_posture,2023-03-30 17:57:35.626584
bad_posture,2023-03-30 17:57:35.735576
bad_posture,2023-03-30 17:57:35.823668
bad_posture,2023-03-30 17:57:35.925619
bad_posture,2023-03-30 17:57:36.038748
bad_posture,2023-03-30 17:57:36.143585
bad_posture,2023-03-30 17:57:36.239487
bad_posture,2023-03-30 17:57:36.328332
bad_posture,2023-03-30 17:57:36.419449
bad_posture,2023-03-30 17:57:36.576853
bad_posture,2023-03-30 17:57:36.672880
bad_posture,2023-03-30 17:57:36.765765
bad_posture,2023-03-30 17:57:36.863813
bad_posture,2023-03-30 17:57:36.962332
bad_posture,2023-03-30 17:57:37.053331
bad_posture,2023-03-30 17:57:37.160207
bad_posture,2023-03-30 17:57:37.265417
bad_posture,2023-03-30 17:57:37.348107
bad_posture,2023-03-30 17:57:37.440116
bad_posture,2023-03-30 17:57:37.534691
bad_posture,2023-03-30 17:57:37.642768
proper_posture,2023-03-30 17:57:53.707568
proper_posture,2023-03-30 17:57:53.823278
proper_posture,2023-03-30 17:57:53.913056
proper_posture,2023-03-30 17:57:54.026864
proper_posture,2023-03-30 17:57:54.112135
proper_posture,2023-03-30 17:57:54.204425
proper_posture,2023-03-30 17:57:54.297295
proper_posture,2023-03-30 17:57:54.390047
proper_posture,2023-03-30 17:57:54.484522
proper_posture,2023-03-30 17:57:54.593344
proper_posture,2023-03-30 17:57:54.675560
proper_posture,2023-03-30 17:57:54.770351
proper_posture,2023-03-30 17:57:54.865176
proper_posture,2023-03-30 17:57:54.973424
proper_posture,2023-03-30 17:57:55.065492
proper_posture,2023-03-30 17:57:55.187882
proper_posture,2023-03-30 17:57:55.289985
bad_posture,2023-03-30 17:57:55.370901
bad_posture,2023-03-30 17:57:55.465056
bad_posture,2023-03-30 17:57:55.566585
proper_posture,2023-03-30 17:57:55.661982
bad_posture,2023-03-30 17:57:55.767483
bad_posture,2023-03-30 17:57:55.865881
bad_posture,2023-03-30 17:57:55.964626
bad_posture,2023-03-30 17:57:56.056629
bad_posture,2023-03-30 17:57:56.158014
bad_posture,2023-03-30 17:57:56.258105
bad_posture,2023-03-30 17:57:56.359659
bad_posture,2023-03-30 17:57:56.464163
bad_posture,2023-03-30 17:57:56.570518
bad_posture,2023-03-30 17:57:56.679593
bad_posture,2023-03-30 17:57:56.778599
bad_posture,2023-03-30 17:57:56.871326
bad_posture,2023-03-30 17:57:56.981652
bad_posture,2023-03-30 17:57:57.089032
bad_posture,2023-03-30 17:57:57.188185
bad_posture,2023-03-30 17:57:57.281214
bad_posture,2023-03-30 17:57:57.388208
bad_posture,2023-03-30 17:57:57.553284
bad_posture,2023-03-30 17:57:57.658994
bad_posture,2023-03-30 17:57:57.753679
bad_posture,2023-03-30 17:57:57.846697
bad_posture,2023-03-30 17:57:57.947760
bad_posture,2023-03-30 17:57:58.046627
bad_posture,2023-03-30 17:57:58.132243
bad_posture,2023-03-30 17:57:58.236575
bad_posture,2023-03-30 17:57:58.318035
bad_posture,2023-03-30 17:57:58.427778
bad_posture,2023-03-30 17:57:58.512986
bad_posture,2023-03-30 17:57:58.601217
bad_posture,2023-03-30 17:57:58.713664
bad_posture,2023-03-30 17:57:58.807929
bad_posture,2023-03-30 17:57:58.917156
bad_posture,2023-03-30 17:57:59.011674
bad_posture,2023-03-30 17:57:59.119941
bad_posture,2023-03-30 17:57:59.208020
bad_posture,2023-03-30 17:57:59.296203
bad_posture,2023-03-30 17:57:59.393067
bad_posture,2023-03-30 17:57:59.486975
bad_posture,2023-03-30 17:57:59.592727
bad_posture,2023-03-30 17:57:59.690441
bad_posture,2023-03-30 17:57:59.798313
bad_posture,2023-03-30 17:57:59.889900
bad_posture,2023-03-30 17:57:59.970948
bad_posture,2023-03-30 17:58:00.074450
bad_posture,2023-03-30 17:58:00.160624
bad_posture,2023-03-30 17:58:00.262027
bad_posture,2023-03-30 17:58:00.365744
bad_posture,2023-03-30 17:58:00.476916
bad_posture,2023-03-30 17:58:00.571884
bad_posture,2023-03-30 17:58:00.669681
bad_posture,2023-03-30 17:58:00.767984
bad_posture,2023-03-30 17:58:00.867540
bad_posture,2023-03-30 17:58:00.986612
bad_posture,2023-03-30 17:58:01.097540
bad_posture,2023-03-30 17:58:01.199509
bad_posture,2023-03-30 17:58:01.318508
bad_posture,2023-03-30 17:58:01.429509
bad_posture,2023-03-30 17:58:01.517593
bad_posture,2023-03-30 17:58:01.613836
bad_posture,2023-03-30 17:58:01.707773
bad_posture,2023-03-30 17:58:01.801208
bad_posture,2023-03-30 17:58:01.899598
bad_posture,2023-03-30 17:58:01.999840
bad_posture,2023-03-30 17:58:02.084877
bad_posture,2023-03-30 17:58:02.196006
bad_posture,2023-03-30 17:58:02.304289
bad_posture,2023-03-30 17:58:02.386849
bad_posture,2023-03-30 17:58:02.480004
bad_posture,2023-03-30 17:58:02.559975
bad_posture,2023-03-30 17:58:02.659197
bad_posture,2023-03-30 17:58:02.755244
bad_posture,2023-03-30 17:58:02.863562
bad_posture,2023-03-30 17:58:02.972974
bad_posture,2023-03-30 17:58:03.064943
bad_posture,2023-03-30 17:58:03.161456
bad_posture,2023-03-30 17:58:03.257490
bad_posture,2023-03-30 17:58:03.358852
bad_posture,2023-03-30 17:58:03.468748
bad_posture,2023-03-30 17:58:03.602750
bad_posture,2023-03-30 17:58:03.715880
bad_posture,2023-03-30 17:58:03.821870
bad_posture,2023-03-30 17:58:03.923640
bad_posture,2023-03-30 17:58:04.024851
bad_posture,2023-03-30 17:58:04.120917
bad_posture,2023-03-30 17:58:04.213915
bad_posture,2023-03-30 17:58:04.299350
bad_posture,2023-03-30 17:58:04.392623
bad_posture,2023-03-30 17:58:04.488761
bad_posture,2023-03-30 17:58:04.604387
bad_posture,2023-03-30 17:58:04.692778
bad_posture,2023-03-30 17:58:04.784856
bad_posture,2023-03-30 17:58:04.882987
bad_posture,2023-03-30 17:58:04.981111
bad_posture,2023-03-30 17:58:05.076410
bad_posture,2023-03-30 17:58:05.170736
bad_posture,2023-03-30 17:58:05.284758
bad_posture,2023-03-30 17:58:05.385738
bad_posture,2023-03-30 17:58:05.487741
bad_posture,2023-03-30 17:58:05.607109
bad_posture,2023-03-30 17:58:05.777116
bad_posture,2023-03-30 17:58:05.864104
bad_posture,2023-03-30 17:58:05.957814
bad_posture,2023-03-30 17:58:06.056623
bad_posture,2023-03-30 17:58:06.161803
bad_posture,2023-03-30 17:58:06.287701
bad_posture,2023-03-30 17:58:06.419150
bad_posture,2023-03-30 17:58:06.540151
bad_posture,2023-03-30 17:58:06.651149
bad_posture,2023-03-30 17:58:06.758149
bad_posture,2023-03-30 17:58:06.855170
bad_posture,2023-03-30 17:58:06.960616
bad_posture,2023-03-30 17:58:07.064167
bad_posture,2023-03-30 17:58:07.170661
bad_posture,2023-03-30 17:58:07.260092
bad_posture,2023-03-30 17:58:07.393921
bad_posture,2023-03-30 17:58:07.512924
bad_posture,2023-03-30 17:58:07.607949
bad_posture,2023-03-30 17:58:25.121849
bad_posture,2023-03-30 17:58:25.247849
bad_posture,2023-03-30 17:58:25.347002
bad_posture,2023-03-30 17:58:25.449058
bad_posture,2023-03-30 17:58:25.533587
bad_posture,2023-03-30 17:58:25.630863
bad_posture,2023-03-30 17:58:25.723069
bad_posture,2023-03-30 17:58:25.814645
bad_posture,2023-03-30 17:58:25.895671
bad_posture,2023-03-30 17:58:25.987787
bad_posture,2023-03-30 17:58:26.085610
bad_posture,2023-03-30 17:58:26.190076
bad_posture,2023-03-30 17:58:26.276610
bad_posture,2023-03-30 17:58:26.368489
bad_posture,2023-03-30 17:58:26.461978
bad_posture,2023-03-30 17:58:26.556372
bad_posture,2023-03-30 17:58:26.659540
bad_posture,2023-03-30 17:58:26.750483
bad_posture,2023-03-30 17:58:26.840198
bad_posture,2023-03-30 17:58:26.934596
bad_posture,2023-03-30 17:58:27.026609
bad_posture,2023-03-30 17:58:27.120754
bad_posture,2023-03-30 17:58:27.216467
bad_posture,2023-03-30 17:58:27.309706
bad_posture,2023-03-30 17:58:27.403707
bad_posture,2023-03-30 17:58:27.499921
bad_posture,2023-03-30 17:58:27.601367
bad_posture,2023-03-30 17:58:27.719283
bad_posture,2023-03-30 17:58:27.835689
bad_posture,2023-03-30 17:58:27.953953
bad_posture,2023-03-30 17:58:28.064243
bad_posture,2023-03-30 17:58:28.180242
bad_posture,2023-03-30 17:58:28.382267
bad_posture,2023-03-30 17:58:28.483266
bad_posture,2023-03-30 17:58:28.568516
bad_posture,2023-03-30 17:58:28.668738
bad_posture,2023-03-30 17:58:28.760422
bad_posture,2023-03-30 17:58:28.850731
bad_posture,2023-03-30 17:58:29.018301
bad_posture,2023-03-30 17:58:29.102436
bad_posture,2023-03-30 17:58:29.200243
bad_posture,2023-03-30 17:58:29.291845
bad_posture,2023-03-30 17:58:29.385179
bad_posture,2023-03-30 17:58:29.478871
bad_posture,2023-03-30 17:58:29.573728
bad_posture,2023-03-30 17:58:29.667699
bad_posture,2023-03-30 17:58:29.762809
bad_posture,2023-03-30 17:58:29.863207
bad_posture,2023-03-30 17:58:29.952639
bad_posture,2023-03-30 17:58:30.043784
bad_posture,2023-03-30 17:58:30.139794
bad_posture,2023-03-30 17:58:30.232742
bad_posture,2023-03-30 17:58:30.333652
bad_posture,2023-03-30 17:58:30.428809
bad_posture,2023-03-30 17:58:30.523460
bad_posture,2023-03-30 17:58:30.617610
bad_posture,2023-03-30 17:58:30.711718
bad_posture,2023-03-30 17:58:30.802532
bad_posture,2023-03-30 17:58:30.894254
bad_posture,2023-03-30 17:58:30.992119
bad_posture,2023-03-30 17:58:31.092892
bad_posture,2023-03-30 17:58:31.188168
bad_posture,2023-03-30 17:58:31.279886
bad_posture,2023-03-30 17:58:31.369261
bad_posture,2023-03-30 17:58:31.465264
bad_posture,2023-03-30 17:58:31.564265
bad_posture,2023-03-30 17:58:31.654079
bad_posture,2023-03-30 17:58:31.744685
bad_posture,2023-03-30 17:58:31.842816
bad_posture,2023-03-30 17:58:31.940014
bad_posture,2023-03-30 17:58:32.030207
bad_posture,2023-03-30 17:58:32.217277
bad_posture,2023-03-30 17:58:32.309501
bad_posture,2023-03-30 17:58:32.399938
bad_posture,2023-03-30 17:58:32.499628
bad_posture,2023-03-30 17:58:32.589792
bad_posture,2023-03-30 17:58:32.686732
bad_posture,2023-03-30 17:58:32.778761
bad_posture,2023-03-30 17:58:32.874947
bad_posture,2023-03-30 17:58:32.970567
bad_posture,2023-03-30 17:58:33.061836
bad_posture,2023-03-30 17:58:33.158545
bad_posture,2023-03-30 17:58:33.254280
bad_posture,2023-03-30 17:58:33.342889
bad_posture,2023-03-30 17:58:33.437322
bad_posture,2023-03-30 17:58:33.534611
bad_posture,2023-03-30 17:58:33.634550
bad_posture,2023-03-30 17:58:33.719932
bad_posture,2023-03-30 17:58:33.815721
bad_posture,2023-03-30 17:58:33.909866
bad_posture,2023-03-30 17:58:34.017046
bad_posture,2023-03-30 17:58:34.099185
bad_posture,2023-03-30 17:58:34.201120
bad_posture,2023-03-30 17:58:34.290243
bad_posture,2023-03-30 17:58:34.370424
bad_posture,2023-03-30 17:58:34.470569
bad_posture,2023-03-30 17:58:34.565755
bad_posture,2023-03-30 17:58:34.662214
bad_posture,2023-03-30 17:58:34.754100
bad_posture,2023-03-30 17:58:34.850016
bad_posture,2023-03-30 17:58:34.944686
bad_posture,2023-03-30 17:58:35.038087
bad_posture,2023-03-30 17:58:35.134381
bad_posture,2023-03-30 17:58:35.225504
bad_posture,2023-03-30 17:58:35.320862
bad_posture,2023-03-30 17:58:35.413736
bad_posture,2023-03-30 17:58:35.509890
bad_posture,2023-03-30 17:58:35.605546
bad_posture,2023-03-30 17:58:35.701700
bad_posture,2023-03-30 17:58:35.798938
bad_posture,2023-03-30 17:58:35.893902
bad_posture,2023-03-30 17:58:35.983456
bad_posture,2023-03-30 17:58:36.077804
bad_posture,2023-03-30 17:58:36.167745
bad_posture,2023-03-30 17:58:36.256515
bad_posture,2023-03-30 17:58:36.356210
bad_posture,2023-03-30 17:58:36.449738
bad_posture,2023-03-30 17:58:36.545713
bad_posture,2023-03-30 17:58:36.645291
bad_posture,2023-03-30 17:58:36.728492
bad_posture,2023-03-30 17:58:36.824621
bad_posture,2023-03-30 17:58:36.916064
bad_posture,2023-03-30 17:58:37.022563
bad_posture,2023-03-30 17:58:37.105433
bad_posture,2023-03-30 17:58:37.186744
